iter	RMSE
1550	0.7773415153
1551	0.777196109
1552	0.7770093614
1553	0.7768581196
1554	0.7767378327
1555	0.7764831532
1556	0.7762777612
1557	0.7761420164
1558	0.7759213295
1559	0.7757423335
1560	0.775623613
1561	0.7756049357
1562	0.7753924804
1563	0.7752327849
1564	0.775069427
1565	0.7749653746
1566	0.7748099326
1567	0.7746145604
1568	0.7745926114
1569	0.7744210474
1570	0.7742176026
1571	0.7739537509
1572	0.7738351438
1573	0.773746306
1574	0.7737277866
1575	0.773599052
1576	0.7734498398
1577	0.7733256148
1578	0.7731122327
1579	0.7729131516
1580	0.7727915325
1581	0.7726319383
1582	0.772493709
1583	0.7723144469
1584	0.7721059441
1585	0.7719192481
1586	0.7717509291
1587	0.7716000381
1588	0.7714324726
1589	0.7713082656
1590	0.7712005273
1591	0.7710097706
1592	0.7708679212
1593	0.7707450067
1594	0.7705945474
1595	0.7704083151
1596	0.7702326977
1597	0.770179182
1598	0.7701564777
1599	0.7700237633
1600	0.7698712281
1601	0.7698491729
1602	0.7696366116
1603	0.7694565285
1604	0.7693083266
1605	0.769108957
1606	0.7689497998
1607	0.7687796413
1608	0.7686169224
1609	0.7684664786
1610	0.7682773187
1611	0.7681562384
1612	0.7679646246
1613	0.7677497481
1614	0.7676340949
1615	0.7674989014
1616	0.7673284745
1617	0.7671203689
1618	0.7669521074
1619	0.7668202612
1620	0.7666612293
1621	0.7664720194
1622	0.7662839512
1623	0.7660626244
1624	0.76589747
1625	0.765761664
1626	0.7655561584
1627	0.7653719307
1628	0.7652208495
1629	0.7650877068
1630	0.7649288688
1631	0.7647854414
1632	0.7645960368
1633	0.7644515098
1634	0.7643152542
1635	0.7640880059
1636	0.7640659062
1637	0.7638724651
1638	0.7636651126
1639	0.7634854765
1640	0.7633160249
1641	0.7632011589
1642	0.7630627557
1643	0.7628862883
1644	0.7627505174
1645	0.7626696036
1646	0.7625164353
1647	0.7623714941
1648	0.762246679
1649	0.7620118322
1650	0.7618384009
1651	0.7616744376
1652	0.7615218782
1653	0.7613948155
1654	0.7612454814
1655	0.7611189583
1656	0.7609408783
1657	0.7608433255
1658	0.7606245489
1659	0.7604814432
1660	0.7603598137
1661	0.7602183254
1662	0.760061689
1663	0.7598891994
1664	0.7597140479
1665	0.7595488093
1666	0.7594494523
1667	0.7592696068
1668	0.7590671352
1669	0.7590324984
1670	0.7587953714
1671	0.7586782003
1672	0.7585212189
1673	0.7583960778
1674	0.7582763932
1675	0.7580824439
1676	0.7579302051
1677	0.7577937105
1678	0.7577013266
1679	0.7575456256
1680	0.757454317
1681	0.7572242456
1682	0.7570965489
1683	0.75695466
1684	0.7567360309
1685	0.7565976886
1686	0.7564652225
1687	0.7563342121
1688	0.7561791236
1689	0.7560727691
1690	0.755965149
1691	0.7557962722
1692	0.7556062384
1693	0.7554632778
1694	0.7553618387
1695	0.7552325392
1696	0.7550954218
1697	0.7550763264
1698	0.7548450194
1699	0.7547121132
1700	0.7545409778
1701	0.7543619672
1702	0.754125045
1703	0.7540139645
1704	0.7537986186
1705	0.7536294288
1706	0.7535038808
1707	0.7533469932
1708	0.7533168419
1709	0.7532033174
1710	0.752975406
1711	0.7528321644
1712	0.7526644682
1713	0.7524255393
1714	0.7522670806
1715	0.7521563057
1716	0.7520220836
1717	0.7518713023
1718	0.7516661445
1719	0.7515392458
1720	0.7514072469
1721	0.7512048374
1722	0.7510135248
1723	0.750833688
1724	0.750708592
1725	0.7506094008
1726	0.7504543103
1727	0.7503139724
1728	0.7501147805
1729	0.749907703
1730	0.7497200121
1731	0.7496382104
1732	0.7495162111
1733	0.7494932959
1734	0.7492836019
1735	0.7492567948
1736	0.7490467182
1737	0.7488828235
1738	0.7487001191
1739	0.7485235257
1740	0.7483281645
1741	0.7481657866
1742	0.7479816776
1743	0.7478692521
1744	0.747667204
1745	0.7475368068
1746	0.7473741464
1747	0.7472128462
1748	0.7470661091
1749	0.7468327212
1750	0.7466746844
1751	0.7466513092
1752	0.7465588213
1753	0.7464106148
1754	0.7462003016
1755	0.7460276685
1756	0.7459382508
1757	0.7458039711
1758	0.7456463429
1759	0.7454602991
1760	0.7452704528
1761	0.7449835555
1762	0.7448376512
1763	0.7446852766
1764	0.7445359605
1765	0.7443358383
1766	0.7441547263
1767	0.7440093707
1768	0.7439038931
1769	0.743754648
1770	0.7435911157
1771	0.7434579251
1772	0.7434253362
1773	0.7433805508
1774	0.7432213735
1775	0.7429849364
1776	0.7428369175
1777	0.7427118493
1778	0.7425076235
1779	0.7423718795
1780	0.742256183
1781	0.7420907047
1782	0.7418981172
1783	0.7417024559
1784	0.7415323905
1785	0.7413606722
1786	0.7412065749
1787	0.7410987999
1788	0.7409067139
1789	0.740760482
1790	0.7405789618
1791	0.7404276128
1792	0.7403016319
1793	0.7401463975
1794	0.7400253089
1795	0.7399002817
1796	0.7396716864
1797	0.7394705787
1798	0.7394190644
1799	0.7392554023
1800	0.7390883312
1801	0.7389467243
1802	0.7387862302
1803	0.738668596
1804	0.7384631963
1805	0.7382947425
1806	0.7381026518
1807	0.7379884297
1808	0.73786858
1809	0.7376648386
1810	0.7375162645
1811	0.7373965302
1812	0.7373321014
1813	0.7371356174
1814	0.7369838316
1815	0.7369605066
1816	0.736803295
1817	0.7367856433
1818	0.7366904046
1819	0.7365809639
1820	0.7364313802
1821	0.7362551144
1822	0.7361001753
1823	0.7360181955
1824	0.7359164417
1825	0.7358044599
1826	0.7355931139
1827	0.7354348507
1828	0.7352947122
1829	0.7351602527
1830	0.7349673765
1831	0.7348269675
1832	0.7347117756
1833	0.7345861937
1834	0.7344458067
1835	0.7342833699
1836	0.7341352444
1837	0.7339114442
1838	0.7337783191
1839	0.7336859318
1840	0.7335682524
1841	0.7334051507
1842	0.7332111775
1843	0.7330639899
1844	0.7328953071
1845	0.7327216133
1846	0.7325939845
1847	0.7324595287
1848	0.7323380716
1849	0.732189554
1850	0.7319823421
1851	0.7318319635
1852	0.7316398954
1853	0.7314588248
1854	0.7312837695
1855	0.7311182877
1856	0.7310300376
1857	0.7308911228
1858	0.7307679916
1859	0.7306342046
1860	0.7305018269
1861	0.7303691672
1862	0.7301456384
1863	0.7300065008
1864	0.7298435503
1865	0.72970973
1866	0.7296836632
1867	0.7294843667
1868	0.7293149918
1869	0.729185364
1870	0.7290679752
1871	0.7289765298
1872	0.728785594
1873	0.728627454
1874	0.7284785083
1875	0.728364644
1876	0.7282536021
1877	0.7280951835
1878	0.7279222669
1879	0.7276978213
1880	0.7275600397
1881	0.7274375978
1882	0.7272798885
1883	0.7271312697
1884	0.726982357
1885	0.7268280439
1886	0.7267010018
1887	0.7265425571
1888	0.7264082049
1889	0.7262807801
1890	0.7260484181
1891	0.7259263624
1892	0.7257925257
1893	0.725675008
1894	0.7255398054
1895	0.7253514254
1896	0.7251734137
1897	0.7250063135
1898	0.724896552
1899	0.7247429042
1900	0.7247193651
1901	0.7245419358
1902	0.7244053158
1903	0.7242555435
1904	0.7241250004
1905	0.7240214317
1906	0.7238446086
1907	0.7236920619
1908	0.7235425353
1909	0.7233889127
1910	0.7232478585
1911	0.7231152511
1912	0.7229677581
1913	0.7229484077
1914	0.722773398
1915	0.7226204615
1916	0.7225895875
1917	0.7224181268
1918	0.7222939659
1919	0.7221116062
1920	0.7219864803
1921	0.7218672951
1922	0.7217554012
1923	0.7216092692
1924	0.721493501
1925	0.7213822641
1926	0.7212448129
1927	0.7210780362
1928	0.7209272073
1929	0.7207691328
1930	0.7206496787
1931	0.7205361599
1932	0.7204296093
1933	0.7204111667
1934	0.7202430146
1935	0.7201966583
1936	0.7200486789
1937	0.7198911063
1938	0.7197721792
1939	0.7197518066
1940	0.7196032846
1941	0.7194258366
1942	0.7193227287
1943	0.7191768147
1944	0.7189893341
1945	0.718838586
1946	0.7187072263
1947	0.7185758332
1948	0.7184265748
1949	0.7182929825
1950	0.7181401241
1951	0.7180397589
1952	0.7180196449
1953	0.7179279117
1954	0.7178455677
1955	0.7176656459
1956	0.7175153375
1957	0.717391499
1958	0.717251633
1959	0.7171030309
1960	0.71700495
1961	0.7169864198
1962	0.7169616614
1963	0.7168623238
1964	0.7168410079
1965	0.7166883871
1966	0.7164823095
1967	0.7163630149
1968	0.7162448408
1969	0.7160630434
1970	0.7159211953
1971	0.7157590579
1972	0.7156038138
1973	0.7154486142
1974	0.7153044206
1975	0.7151377626
1976	0.7149407996
1977	0.7147969167
1978	0.7145968796
1979	0.7144491678
1980	0.7143071204
1981	0.7141309397
1982	0.7140209866
1983	0.7138550155
1984	0.7137133925
1985	0.7135689917
1986	0.7134335216
1987	0.7132496936
1988	0.7131721666
1989	0.7130559931
1990	0.712953985
1991	0.7128389397
1992	0.7128210731
1993	0.7127708394
1994	0.7127330164
1995	0.7126115241
1996	0.7125938077
1997	0.712541629
1998	0.7124454499
1999	0.7124181388
2000	0.7122819356
2001	0.7120266338
2002	0.7118724526
2003	0.711723862
2004	0.7115770755
2005	0.7114159291
2006	0.7112840518
2007	0.7111177917
2008	0.7109207449
2009	0.7107467568
2010	0.7105991038
2011	0.7105790321
2012	0.7104640875
2013	0.7103310053
2014	0.7102668919
2015	0.7101621523
2016	0.7100233652
2017	0.7098546545
2018	0.7096796216
2019	0.7095623273
2020	0.709412614
2021	0.7092884006
2022	0.7091243804
2023	0.7089648762
2024	0.708782368
2025	0.7086655304
2026	0.7085319685
2027	0.7083618477
2028	0.7081687277
2029	0.7080239448
2030	0.7078823662
2031	0.7078304525
2032	0.7077118736
2033	0.7075672484
2034	0.7074087376
2035	0.7072808811
2036	0.7071649465
2037	0.7070255557
2038	0.7069136342
2039	0.7067855046
2040	0.7066569983
2041	0.706564673
2042	0.7064309442
2043	0.7062307498
2044	0.7060825519
2045	0.705951767
2046	0.7058201473
2047	0.7057442646
2048	0.7056235669
2049	0.705526681
2050	0.7053343
2051	0.7051390824
2052	0.7050315342
2053	0.7049195736
2054	0.7047624077
2055	0.7046222012
2056	0.7045008011
2057	0.7044020071
2058	0.7042815375
2059	0.7041738758
2060	0.7040632772
2061	0.7039174451
2062	0.7038167645
2063	0.7036262282
2064	0.7034806174
2065	0.7033565882
2066	0.703333011
2067	0.7033095789
2068	0.7031604206
2069	0.7030114274
2070	0.7028785518
2071	0.7027175073
2072	0.7025013369
2073	0.7023370106
2074	0.70214668
2075	0.7019610316
2076	0.7018495101
2077	0.7017822683
2078	0.7017559299
2079	0.701628435
2080	0.7014986871
2081	0.7013535919
2082	0.701194859
2083	0.7010613681
2084	0.7009152968
2085	0.7007840148
2086	0.7005834843
2087	0.7004861502
2088	0.700265904
2089	0.7001675388
2090	0.7000727922
2091	0.6999850533
2092	0.6999651921
2093	0.6998537371
2094	0.6997301799
2095	0.6995984567
2096	0.6994721233
2097	0.6993574053
2098	0.6993351247
2099	0.6991769803
2100	0.6990581601
2101	0.6989156951
2102	0.6988179553
2103	0.6987536543
2104	0.6985842652
2105	0.6984456673
2106	0.6982891375
2107	0.6982747528
2108	0.6982520977
2109	0.6981253731
2110	0.6980976883
2111	0.6979723827
2112	0.6978416696
2113	0.6977290119
2114	0.6975442992
2115	0.6973558258
2116	0.6972534344
2117	0.6971544807
2118	0.6969838702
2119	0.6968210597
2120	0.6967027876
2121	0.6965375576
2122	0.6963610204
2123	0.6962102575
2124	0.6961629909
2125	0.6959946024
2126	0.695844256
2127	0.6956918053
2128	0.6955775061
2129	0.6953769759
2130	0.6952216783
2131	0.6951851477
2132	0.6950607286
2133	0.6948272111
2134	0.6946835253
2135	0.6946431169
2136	0.6945266808
2137	0.6945031391
2138	0.6944916645
2139	0.6943453766
2140	0.694208819
2141	0.6940849347
2142	0.6939653066
2143	0.6939445382
2144	0.6937854742
2145	0.6936565885
2146	0.6935140173
2147	0.693370704
2148	0.693277144
2149	0.6931471891
2150	0.6930060061
2151	0.6928618719
2152	0.6926807469
2153	0.6926585009
2154	0.6925318817
2155	0.6924343932
2156	0.6922367404
2157	0.6922243739
2158	0.6920998838
2159	0.6919449382
2160	0.6917457282
2161	0.691585318
2162	0.6914672823
2163	0.6913139661
2164	0.6912332491
2165	0.6910788791
2166	0.6909746868
2167	0.690849434
2168	0.6906662506
2169	0.6905209803
2170	0.6904015172
2171	0.6902580616
2172	0.6900888124
2173	0.6900721253
2174	0.6900454433
2175	0.6899131656
2176	0.689771357
2177	0.6895880311
2178	0.6895711516
2179	0.6894962988
2180	0.6893628057
2181	0.6892495178
2182	0.6891518289
2183	0.6890711165
2184	0.6889643641
2185	0.6888130596
2186	0.6886288425
2187	0.6884865002
2188	0.6883336821
2189	0.688186521
2190	0.6881709819
2191	0.6880627098
2192	0.6879369222
2193	0.6878570453
2194	0.6877404426
2195	0.6876354751
2196	0.6875211396
2197	0.6873597793
2198	0.6872272644
2199	0.6870429636
2200	0.6869258219
2201	0.6868985477
2202	0.6867657327
2203	0.6866563648
2204	0.6865468056
2205	0.6864164561
2206	0.686318186
2207	0.6861726744
2208	0.6860584208
2209	0.6859697167
2210	0.6858725502
2211	0.6856983922
2212	0.685578147
2213	0.6854500263
2214	0.6853145914
2215	0.6851695612
2216	0.6849965031
2217	0.6848327589
2218	0.6847465919
2219	0.6846538854
2220	0.6845098282
2221	0.6843601138
2222	0.6842244306
2223	0.6841116162
2224	0.6839295983
2225	0.6838066835
2226	0.6837283538
2227	0.6835966825
2228	0.6835161915
2229	0.6833799504
2230	0.6832081092
2231	0.6831871464
2232	0.6830231665
2233	0.6828960797
2234	0.6827268546
2235	0.6826106781
2236	0.6824417898
2237	0.6822887116
2238	0.6820930622
2239	0.6819281032
2240	0.6817368841
2241	0.6816078437
2242	0.6814775975
2243	0.6813839536
2244	0.6812753246
2245	0.6812525209
2246	0.6810876154
2247	0.6809664468
2248	0.6808516105
2249	0.6808349655
2250	0.6807134058
2251	0.6805985092
2252	0.6804962311
2253	0.6803113239
2254	0.6802139907
2255	0.6800568608
2256	0.6798981846
2257	0.6797683405
2258	0.6796779805
2259	0.6795497743
2260	0.6794662984
2261	0.6793219303
2262	0.6791962586
2263	0.6790318726
2264	0.6789023502
2265	0.678776741
2266	0.6786216696
2267	0.678404074
2268	0.6782611905
2269	0.6780997891
2270	0.6779720851
2271	0.677843121
2272	0.6777110642
2273	0.6776141738
2274	0.677544455
2275	0.6773874838
2276	0.6772607799
2277	0.6771836518
2278	0.6770815906
2279	0.6769325287
2280	0.6767882578
2281	0.6766600188
2282	0.6765312801
2283	0.6763640057
2284	0.6762907552
2285	0.6761062252
2286	0.6760043133
2287	0.6759119503
2288	0.6757714959
2289	0.6757340976
2290	0.6756325747
2291	0.6754877031
2292	0.6753288659
2293	0.6752059495
2294	0.6751005219
2295	0.6750180576
2296	0.6748294912
2297	0.6747083577
2298	0.674691095
2299	0.6745706537
2300	0.6745559348
2301	0.6743677671
2302	0.67421482
2303	0.6741087666
2304	0.6740299187
2305	0.6738964166
2306	0.6738781805
2307	0.6738434437
2308	0.6737341675
2309	0.6736224034
2310	0.673415268
2311	0.6732769143
2312	0.6731561243
2313	0.673133741
2314	0.6729412848
2315	0.6729261882
2316	0.6728142029
2317	0.672667671
2318	0.6725662917
2319	0.6724366223
2320	0.6723299262
2321	0.6722015043
2322	0.6720684466
2323	0.6719413149
2324	0.6718048683
2325	0.6716609653
2326	0.6714699333
2327	0.6714187858
2328	0.671333672
2329	0.6712051274
2330	0.6710765436
2331	0.6709482345
2332	0.6708237973
2333	0.6707179215
2334	0.6706001487
2335	0.67058056
2336	0.6704452199
2337	0.6702942121
2338	0.6701688967
2339	0.6701498518
2340	0.670026538
2341	0.6698741374
2342	0.6697449858
2343	0.6695950624
2344	0.6694806446
2345	0.6694656929
2346	0.6693499394
2347	0.6692054824
2348	0.6690836679
2349	0.6689190038
2350	0.6687329931
2351	0.6686449866
2352	0.668553117
2353	0.6684000369
2354	0.6682635567
2355	0.6680997771
2356	0.6680016706
2357	0.667834621
2358	0.6677075775
2359	0.667563715
2360	0.6674400434
2361	0.6673015032
2362	0.6671962466
2363	0.6671063781
2364	0.6669600093
2365	0.6667804334
2366	0.6666167501
2367	0.666529775
2368	0.6663764962
2369	0.6663601439
2370	0.6663458135
2371	0.6661942361
2372	0.6660822114
2373	0.6659365441
2374	0.6658985429
2375	0.6657481153
2376	0.6656345513
2377	0.6655210869
2378	0.6653481756
2379	0.6651956803
2380	0.6650628302
2381	0.6649168817
2382	0.6648386991
2383	0.6647647607
2384	0.6646256261
2385	0.6645355346
2386	0.6643802949
2387	0.6643639174
2388	0.6642115998
2389	0.6641375883
2390	0.6640385308
2391	0.6639278946
2392	0.6637502247
2393	0.6636220991
2394	0.66360487
2395	0.663437251
2396	0.6632673055
2397	0.6630789519
2398	0.6630168114
2399	0.6628792394
2400	0.6627789036
2401	0.6626712925
2402	0.6625984537
2403	0.6624879424
2404	0.6623740779
2405	0.662222725
2406	0.6621044165
2407	0.6620180868
2408	0.6618543741
2409	0.6617052335
2410	0.6616898545
2411	0.661526453
2412	0.6614147627
2413	0.6613022961
2414	0.6611356972
2415	0.6609727346
2416	0.6608185213
2417	0.6606687222
2418	0.6605721775
2419	0.6604796963
2420	0.660378204
2421	0.6602424352
2422	0.66011427
2423	0.6600252702
2424	0.6599795641
2425	0.659890416
2426	0.6597937478
2427	0.6596448268
2428	0.6594711473
2429	0.6593578854
2430	0.6592598666
2431	0.6591156598
2432	0.6589628757
2433	0.6588440347
2434	0.6587948904
2435	0.6586792329
2436	0.6586589949
2437	0.6585211881
2438	0.6584179891
2439	0.6582910422
2440	0.6581225667
2441	0.6579789726
2442	0.6578343882
2443	0.6577420551
2444	0.6575933959
2445	0.657422272
2446	0.657270692
2447	0.6570783024
2448	0.656927366
2449	0.6567951644
2450	0.6567055291
2451	0.6565349771
2452	0.6563953224
2453	0.6562922404
2454	0.6561609987
2455	0.6560721625
2456	0.6559628722
2457	0.6558464528
2458	0.6556379069
2459	0.6555133833
2460	0.6554003114
2461	0.6552936859
2462	0.655275345
2463	0.6551128968
2464	0.6549396082
2465	0.6549177221
2466	0.6548282089
2467	0.6546565587
2468	0.6545498442
2469	0.6543872591
2470	0.6541973519
2471	0.6540829679
2472	0.6539346065
2473	0.6537977074
2474	0.653673166
2475	0.6535451531
2476	0.6534514639
2477	0.6532909744
2478	0.6531458639
2479	0.65300519
2480	0.6528911214
2481	0.6527713103
2482	0.6526180955
2483	0.6524834751
2484	0.6523115898
2485	0.6522324048
2486	0.6520966224
2487	0.6519069334
2488	0.6518088979
2489	0.6516608888
2490	0.6515893299
2491	0.6515075214
2492	0.6514035126
2493	0.6513132217
2494	0.6511644033
2495	0.6510248368
2496	0.650929828
2497	0.6508431964
2498	0.6507113665
2499	0.6505664456
2500	0.6504477222
2501	0.6503277098
2502	0.6501808256
2503	0.6500038742
2504	0.6499909068
2505	0.6499780552
2506	0.6498932199
2507	0.6496884698
2508	0.6496734204
2509	0.6496632032
2510	0.6495906732
2511	0.6494656635
2512	0.6493770757
2513	0.6492653769
2514	0.6491238417
2515	0.6490249107
2516	0.6488763001
2517	0.6487425968
2518	0.6486010278
2519	0.6485173521
2520	0.6483708896
2521	0.6482713809
2522	0.6482346442
2523	0.6480879447
2524	0.647968636
2525	0.6478582526
2526	0.6477375112
2527	0.647681939
2528	0.6475630854
2529	0.6474289036
2530	0.6473898237
2531	0.6472791439
2532	0.6471868505
2533	0.6471087089
2534	0.6469695711
2535	0.6468709666
2536	0.6467424703
2537	0.6465862059
2538	0.6464794331
2539	0.6464666304
2540	0.6463330081
2541	0.646195437
2542	0.6461065738
2543	0.6460190847
2544	0.6458867068
2545	0.6458109327
2546	0.6456893212
2547	0.6455400201
2548	0.6453997525
2549	0.6453823739
2550	0.6452697519
2551	0.6451692384
2552	0.6451404693
2553	0.6450503562
2554	0.6449558245
2555	0.6447993758
2556	0.6446762001
2557	0.6444943955
2558	0.6443745068
2559	0.6442815009
2560	0.6441723745
2561	0.6440509083
2562	0.6439484616
2563	0.6438467556
2564	0.6437143727
2565	0.6435894011
2566	0.6434258723
2567	0.6434158762
2568	0.6433788844
2569	0.6432090963
2570	0.6431239045
2571	0.643000819
2572	0.6429890786
2573	0.642901158
2574	0.6428909962
2575	0.6428400658
2576	0.6427154142
2577	0.6426155448
2578	0.6424972935
2579	0.6424038679
2580	0.6422990431
2581	0.6422187532
2582	0.6421156883
2583	0.6420578119
2584	0.6419309843
2585	0.6418107079
2586	0.6417941591
2587	0.6416083901
2588	0.6415887745
2589	0.6414905632
2590	0.6413382189
2591	0.6412228483
2592	0.6411011566
2593	0.6409902772
2594	0.6408906921
2595	0.6407851504
2596	0.6406830026
2597	0.6405546326
2598	0.6404412828
2599	0.640341945
2600	0.6402369954
2601	0.6401129209
2602	0.6399855819
2603	0.6398798147
2604	0.6397104759
2605	0.6395394171
2606	0.6393717853
2607	0.6392620059
2608	0.6392490877
2609	0.6391084191
2610	0.6389585225
2611	0.6388028146
2612	0.6386847073
2613	0.638518417
2614	0.638387802
2615	0.6382409048
2616	0.6381039491
2617	0.6379224374
2618	0.6377336555
2619	0.6377230966
2620	0.6376119335
2621	0.6374960128
2622	0.6373590512
2623	0.6372752618
2624	0.6371530047
2625	0.637089858
2626	0.6369512055
2627	0.6368455093
2628	0.6367344715
2629	0.6366625849
2630	0.6365542891
2631	0.6363876259
2632	0.6362125472
2633	0.6361082395
2634	0.6360509909
2635	0.6359431736
2636	0.6357770825
2637	0.6356688708
2638	0.6355453137
2639	0.6353861361
2640	0.6352873062
2641	0.6352156117
2642	0.6350697236
2643	0.6349303792
2644	0.6348310033
2645	0.6347183171
2646	0.6347085459
2647	0.6346318852
2648	0.6344891259
2649	0.6343798623
2650	0.6343570792
2651	0.634342088
2652	0.6342343861
2653	0.6341223348
2654	0.6341103971
2655	0.6340276376
2656	0.6338930808
2657	0.6338848283
2658	0.6338009563
2659	0.6336948961
2660	0.6335899612
2661	0.6334929415
2662	0.6333667806
2663	0.6332241194
2664	0.6331396809
2665	0.6330346003
2666	0.6329183219
2667	0.6328478335
2668	0.6327345195
2669	0.6326391334
2670	0.6325549859
2671	0.6324543938
2672	0.6322535513
2673	0.6321584664
2674	0.6320278659
2675	0.6320174236
2676	0.6319217405
2677	0.6318228992
2678	0.6318099388
2679	0.6317059496
2680	0.6316185561
2681	0.6315049563
2682	0.6313986045
2683	0.631315972
2684	0.6312218291
2685	0.6311351986
2686	0.6310063961
2687	0.6309051809
2688	0.6308923984
2689	0.6308090027
2690	0.630663361
2691	0.6306023338
2692	0.6304602765
2693	0.6303094515
2694	0.6301906697
2695	0.630095061
2696	0.6299250949
2697	0.6297830945
2698	0.6297193862
2699	0.6297077072
2700	0.6296347786
2701	0.6296220588
2702	0.6295886502
2703	0.6295173615
2704	0.6294126096
2705	0.6292907175
2706	0.6291857564
2707	0.6291760232
2708	0.6290513289
2709	0.6289186099
2710	0.6287663819
2711	0.6286718454
2712	0.6285918849
2713	0.628477925
2714	0.6284660816
2715	0.6283119668
2716	0.6281982375
2717	0.6281527874
2718	0.628003917
2719	0.6278572858
2720	0.6278256536
2721	0.6276812228
2722	0.6276386641
2723	0.6275812946
2724	0.6274728443
2725	0.6273830116
2726	0.6273692342
2727	0.627315955
2728	0.6271651125
2729	0.6269835408
2730	0.6268913558
2731	0.6267845945
2732	0.626669144
2733	0.6265522469
2734	0.6263959159
2735	0.626252075
2736	0.6261867345
2737	0.6261295556
2738	0.6260267039
2739	0.6259175597
2740	0.6257817488
2741	0.6257477111
2742	0.625739122
2743	0.6255942984
2744	0.6254884919
2745	0.6253914549
2746	0.6252734976
2747	0.6252096068
2748	0.6251137725
2749	0.625014948
2750	0.6249916193
2751	0.624981981
2752	0.6248277913
2753	0.6246625645
2754	0.6246532237
2755	0.6245188272
2756	0.6245058492
2757	0.6244961957
2758	0.6243712914
2759	0.6242643221
2760	0.624116057
2761	0.6240265769
2762	0.6239106962
2763	0.6238972801
2764	0.6238882894
2765	0.623777001
2766	0.6237592688
2767	0.6236429941
2768	0.6235850685
2769	0.6235501722
2770	0.6234176223
2771	0.6232966776
2772	0.623196661
2773	0.6231879644
2774	0.6231017213
2775	0.623092722
2776	0.622953583
2777	0.6228654519
2778	0.6227473573
2779	0.6226328862
2780	0.6225118291
2781	0.6224988701
2782	0.6224900584
2783	0.6223840571
2784	0.622249705
2785	0.6222411651
2786	0.6221027272
2787	0.6219780006
2788	0.6219654905
2789	0.6218379453
2790	0.6218262671
2791	0.6217238619
2792	0.6216515051
2793	0.6215155775
2794	0.6215072636
2795	0.6214311176
2796	0.6213202149
2797	0.6211981666
2798	0.6210653314
2799	0.6209702005
2800	0.620960064
2801	0.6208189235
2802	0.6207351559
2803	0.6206313092
2804	0.6204949435
2805	0.6204144116
2806	0.6202691071
2807	0.6200964825
2808	0.6199800749
2809	0.6198881871
2810	0.6197637446
2811	0.6197552191
2812	0.6196072233
2813	0.6195989035
2814	0.6195901787
2815	0.6194563599
2816	0.6193761083
2817	0.619271009
2818	0.6191228477
2819	0.6190358295
2820	0.6189199123
2821	0.6187629044
2822	0.6186758768
2823	0.6184964995
2824	0.618362789
2825	0.618262539
2826	0.6180918135
2827	0.6179834216
2828	0.6179024166
2829	0.6178207109
2830	0.6178117732
2831	0.6177959512
2832	0.617615231
2833	0.6174795658
2834	0.6173251407
2835	0.6172046771
2836	0.6170956471
2837	0.6169845047
2838	0.6168262517
2839	0.6168174031
2840	0.6168054457
2841	0.6166947447
2842	0.6165478679
2843	0.616538659
2844	0.6163711523
2845	0.616270954
2846	0.6162625601
2847	0.6161476672
2848	0.6160377498
2849	0.6159280315
2850	0.6158292009
2851	0.6157847404
2852	0.6156948426
2853	0.615570378
2854	0.6154549178
2855	0.6153255085
2856	0.6152012095
2857	0.6150624396
2858	0.6149674103
2859	0.6149314321
2860	0.6149156286
2861	0.6147654206
2862	0.6147574906
2863	0.6146023652
2864	0.6145767687
2865	0.6144402144
2866	0.6143132426
2867	0.6142412979
2868	0.6142053218
2869	0.6141979267
2870	0.6140692128
2871	0.6139544351
2872	0.6138604957
2873	0.6137618714
2874	0.6136839321
2875	0.6136734807
2876	0.6135578478
2877	0.6134390927
2878	0.6134017837
2879	0.6132852845
2880	0.6131412167
2881	0.6129945987
2882	0.6129853588
2883	0.6128936529
2884	0.6127547205
2885	0.6126291614
2886	0.6126125637
2887	0.6125060428
2888	0.6123862632
2889	0.6123768529
2890	0.6122515873
2891	0.6121385276
2892	0.6119699833
2893	0.6118637156
2894	0.6117648768
2895	0.6116826054
2896	0.6115497073
2897	0.6114228393
2898	0.6113435183
2899	0.611225482
2900	0.6111007707
2901	0.6109727918
2902	0.6108770201
2903	0.610799443
2904	0.610706987
2905	0.6106431394
2906	0.6105252565
2907	0.6105160575
2908	0.6104259515
2909	0.6103439301
2910	0.6102145176
2911	0.6102067211
2912	0.6101995439
2913	0.6101909212
2914	0.6101689434
2915	0.6100896658
2916	0.6100087079
2917	0.6098711011
2918	0.6097720046
2919	0.6096737956
2920	0.6096658596
2921	0.6096595619
2922	0.6095268543
2923	0.6094270168
2924	0.6093425087
2925	0.6092728435
2926	0.6092561491
2927	0.6091651816
2928	0.6091567067
2929	0.6090558006
2930	0.6089122691
2931	0.6087789315
2932	0.6086630407
2933	0.6085611543
2934	0.6084460745
2935	0.6083367565
2936	0.6082577567
2937	0.6081469234
2938	0.6081382837
2939	0.6080695042
2940	0.6079520127
2941	0.6078372983
2942	0.6078199941
2943	0.6076919847
2944	0.6075951477
2945	0.6075296906
2946	0.6074083626
2947	0.6072868402
2948	0.6072695044
2949	0.6071844393
2950	0.607090223
2951	0.6070217877
2952	0.607014171
2953	0.6069051695
2954	0.6068144465
2955	0.6067147211
2956	0.6066137457
2957	0.606516136
2958	0.6064139223
2959	0.6063289885
2960	0.6062547072
2961	0.6061503399
