iter	Passed	Remaining
1495	186959	1062772
1496	187081	1062626
1497	187224	1062603
1498	187382	1062666
1499	187513	1062575
1500	187633	1062425
1501	187754	1062274
1502	187873	1062119
1503	187993	1061961
1504	188113	1061810
1505	188234	1061662
1506	188356	1061521
1507	188475	1061359
1508	188595	1061208
1509	188714	1061048
1510	188833	1060894
1511	188954	1060744
1512	189072	1060580
1513	189207	1060510
1514	189353	1060505
1515	189491	1060453
1516	189615	1060320
1517	189735	1060171
1518	189853	1060004
1519	189974	1059858
1520	190095	1059711
1521	190218	1059573
1522	190339	1059429
1523	190459	1059273
1524	190578	1059118
1525	190698	1058961
1526	190819	1058817
1527	190938	1058660
1528	191059	1058514
1529	191189	1058417
1530	191344	1058458
1531	191476	1058371
1532	191607	1058277
1533	191727	1058124
1534	191850	1057987
1535	191970	1057839
1536	192090	1057687
1537	192213	1057547
1538	192333	1057396
1539	192454	1057250
1540	192573	1057090
1541	192694	1056946
1542	192814	1056792
1543	192933	1056636
1544	193055	1056492
1545	193192	1056437
1546	193345	1056463
1547	193480	1056395
1548	193610	1056293
1549	193730	1056142
1550	193852	1056004
1551	193972	1055851
1552	194093	1055702
1553	194215	1055562
1554	194333	1055399
1555	194454	1055254
1556	194576	1055112
1557	194696	1054958
1558	194818	1054819
1559	194939	1054672
1560	195059	1054522
1561	195188	1054416
1562	195347	1054476
1563	195485	1054419
1564	195612	1054308
1565	195731	1054149
1566	195853	1054010
1567	195975	1053866
1568	196097	1053727
1569	196217	1053574
1570	196337	1053424
1571	196459	1053285
1572	196579	1053132
1573	196698	1052971
1574	196815	1052806
1575	196935	1052656
1576	197057	1052515
1577	197193	1052449
1578	197348	1052484
1579	197484	1052415
1580	197605	1052270
1581	197725	1052118
1582	197846	1051972
1583	197967	1051826
1584	198087	1051676
1585	198213	1051554
1586	198334	1051409
1587	198455	1051263
1588	198576	1051115
1589	198696	1050966
1590	198816	1050814
1591	198936	1050665
1592	199056	1050515
1593	199195	1050464
1594	199350	1050495
1595	199484	1050418
1596	199611	1050305
1597	199729	1050143
1598	199846	1049976
1599	199965	1049818
1600	200087	1049678
1601	200206	1049522
1602	200325	1049368
1603	200447	1049224
1604	200568	1049077
1605	200691	1048943
1606	200810	1048787
1607	200931	1048642
1608	201054	1048506
1609	201185	1048415
1610	201337	1048430
1611	201477	1048381
1612	201609	1048294
1613	201730	1048149
1614	201849	1047992
1615	201969	1047841
1616	202093	1047711
1617	202214	1047564
1618	202335	1047418
1619	202456	1047273
1620	202577	1047129
1621	202697	1046980
1622	202818	1046833
1623	202941	1046699
1624	203062	1046554
1625	203198	1046483
1626	203356	1046527
1627	203488	1046442
1628	203613	1046317
1629	203732	1046161
1630	203852	1046012
1631	203974	1045871
1632	204098	1045740
1633	204218	1045590
1634	204339	1045445
1635	204462	1045307
1636	204580	1045145
1637	204700	1044997
1638	204820	1044847
1639	204942	1044709
1640	205065	1044570
1641	205200	1044496
1642	205355	1044524
1643	205488	1044442
1644	205615	1044324
1645	205734	1044169
1646	205853	1044013
1647	205974	1043869
1648	206094	1043719
1649	206216	1043581
1650	206336	1043431
1651	206456	1043280
1652	206576	1043127
1653	206696	1042977
1654	206815	1042824
1655	206934	1042668
1656	207054	1042522
1657	207184	1042419
1658	207339	1042448
1659	207473	1042369
1660	207600	1042250
1661	207721	1042105
1662	207843	1041966
1663	207962	1041810
1664	208082	1041663
1665	208207	1041536
1666	208325	1041377
1667	208445	1041229
1668	208568	1041092
1669	208686	1040930
1670	208807	1040786
1671	208926	1040633
1672	209047	1040488
1673	209188	1040444
1674	209340	1040455
1675	209475	1040377
1676	209601	1040255
1677	209721	1040108
1678	209841	1039959
1679	209961	1039811
1680	210080	1039654
1681	210204	1039522
1682	210325	1039380
1683	210445	1039233
1684	210566	1039085
1685	210686	1038938
1686	210808	1038797
1687	210929	1038650
1688	211050	1038508
1689	211191	1038462
1690	211346	1038484
1691	211481	1038407
1692	211602	1038266
1693	211722	1038113
1694	211841	1037960
1695	211961	1037813
1696	212086	1037685
1697	212203	1037524
1698	212324	1037376
1699	212445	1037231
1700	212565	1037082
1701	212685	1036936
1702	212806	1036789
1703	212925	1036635
1704	213045	1036487
1705	213179	1036404
1706	213330	1036410
1707	213468	1036347
1708	213589	1036202
1709	213708	1036048
1710	213832	1035919
1711	213953	1035775
1712	214074	1035630
1713	214200	1035509
1714	214319	1035356
1715	214437	1035199
1716	214559	1035057
1717	214679	1034911
1718	214799	1034759
1719	214918	1034608
1720	215039	1034464
1721	215177	1034399
1722	215332	1034422
1723	215467	1034342
1724	215587	1034196
1725	215707	1034047
1726	215827	1033899
1727	215948	1033754
1728	216069	1033610
1729	216191	1033470
1730	216314	1033337
1731	216433	1033184
1732	216553	1033035
1733	216671	1032873
1734	216792	1032733
1735	216909	1032570
1736	217032	1032433
1737	217159	1032317
1738	217308	1032309
1739	217445	1032239
1740	217576	1032145
1741	217697	1032003
1742	217819	1031861
1743	217939	1031712
1744	218060	1031572
1745	218180	1031421
1746	218301	1031276
1747	218421	1031128
1748	218542	1030986
1749	218662	1030839
1750	218784	1030696
1751	218901	1030537
1752	219021	1030388
1753	219157	1030313
1754	219310	1030319
1755	219444	1030240
1756	219568	1030110
1757	219687	1029955
1758	219808	1029813
1759	219929	1029671
1760	220049	1029522
1761	220171	1029383
1762	220291	1029236
1763	220411	1029085
1764	220533	1028948
1765	220653	1028801
1766	220776	1028665
1767	220895	1028515
1768	221014	1028361
1769	221148	1028280
1770	221297	1028264
1771	221435	1028200
1772	221564	1028094
1773	221682	1027937
1774	221803	1027793
1775	221924	1027649
1776	222044	1027502
1777	222164	1027355
1778	222287	1027218
1779	222406	1027068
1780	222525	1026915
1781	222645	1026767
1782	222765	1026618
1783	222888	1026484
1784	223009	1026341
1785	223136	1026227
1786	223284	1026209
1787	223419	1026132
1788	223549	1026029
1789	223671	1025888
1790	223791	1025744
1791	223912	1025598
1792	224033	1025454
1793	224154	1025313
1794	224275	1025169
1795	224394	1025017
1796	224516	1024878
1797	224639	1024745
1798	224757	1024588
1799	224877	1024440
1800	224997	1024295
1801	225126	1024188
1802	225278	1024186
1803	225418	1024130
1804	225547	1024023
1805	225669	1023883
1806	225791	1023744
1807	225912	1023602
1808	226031	1023452
1809	226153	1023312
1810	226275	1023172
1811	226395	1023028
1812	226514	1022874
1813	226637	1022741
1814	226756	1022589
1815	226874	1022432
1816	226993	1022284
1817	227120	1022165
1818	227256	1022090
1819	227402	1022059
1820	227538	1021987
1821	227662	1021855
1822	227782	1021708
1823	227901	1021556
1824	228020	1021409
1825	228141	1021262
1826	228263	1021125
1827	228383	1020977
1828	228503	1020830
1829	228622	1020678
1830	228742	1020535
1831	228862	1020386
1832	228983	1020245
1833	229112	1020138
1834	229263	1020130
1835	229400	1020057
1836	229528	1019945
1837	229650	1019806
1838	229770	1019661
1839	229888	1019504
1840	230008	1019360
1841	230130	1019222
1842	230251	1019079
1843	230372	1018934
1844	230492	1018791
1845	230614	1018650
1846	230735	1018508
1847	230855	1018363
1848	230975	1018215
1849	231105	1018112
1850	231250	1018076
1851	231396	1018046
1852	231527	1017944
1853	231651	1017815
1854	231772	1017675
1855	231893	1017530
1856	232014	1017388
1857	232135	1017247
1858	232255	1017099
1859	232374	1016952
1860	232495	1016807
1861	232616	1016664
1862	232738	1016527
1863	232857	1016376
1864	232978	1016234
1865	233105	1016117
1866	233246	1016067
1867	233389	1016021
1868	233525	1015943
1869	233654	1015834
1870	233773	1015684
1871	233891	1015530
1872	234012	1015385
1873	234132	1015240
1874	234253	1015097
1875	234373	1014950
1876	234493	1014804
1877	234614	1014665
1878	234736	1014524
1879	234856	1014379
1880	234977	1014240
1881	235109	1014142
1882	235258	1014122
1883	235393	1014039
1884	235527	1013956
1885	235647	1013807
1886	235768	1013666
1887	235887	1013517
1888	236007	1013369
1889	236130	1013238
1890	236252	1013101
1891	236373	1012959
1892	236495	1012822
1893	236615	1012673
1894	236736	1012531
1895	236856	1012387
1896	236977	1012245
1897	237105	1012134
1898	237245	1012071
1899	237389	1012029
1900	237518	1011921
1901	237638	1011777
1902	237759	1011633
1903	237879	1011486
1904	237998	1011336
1905	238121	1011202
1906	238240	1011056
1907	238359	1010905
1908	238479	1010757
1909	238599	1010612
1910	238720	1010472
1911	238840	1010324
1912	238959	1010177
1913	239081	1010037
1914	239237	1010044
1915	239383	1010006
1916	239514	1009907
1917	239634	1009761
1918	239755	1009620
1919	239875	1009475
1920	239995	1009331
1921	240116	1009190
1922	240235	1009039
1923	240357	1008899
1924	240476	1008752
1925	240595	1008603
1926	240716	1008462
1927	240839	1008326
1928	240961	1008189
1929	241087	1008069
1930	241234	1008039
1931	241373	1007972
1932	241504	1007874
1933	241624	1007726
1934	241746	1007588
1935	241865	1007438
1936	241984	1007291
1937	242106	1007151
1938	242225	1007004
1939	242341	1006841
1940	242461	1006696
1941	242584	1006561
1942	242703	1006414
1943	242823	1006267
1944	242943	1006121
1945	243072	1006013
1946	243206	1005928
1947	243349	1005879
1948	243483	1005791
1949	243607	1005661
1950	243727	1005518
1951	243847	1005370
1952	243964	1005212
1953	244083	1005064
1954	244202	1004916
1955	244323	1004773
1956	244443	1004628
1957	244564	1004488
1958	244685	1004345
1959	244804	1004198
1960	244924	1004053
1961	245041	1003897
1962	245181	1003833
1963	245334	1003821
1964	245468	1003733
1965	245592	1003607
1966	245714	1003471
1967	245836	1003330
1968	245955	1003181
1969	246077	1003047
1970	246199	1002908
1971	246320	1002770
1972	246439	1002622
1973	246561	1002482
1974	246682	1002341
1975	246802	1002199
1976	246924	1002061
1977	247045	1001921
1978	247179	1001834
1979	247331	1001818
1980	247462	1001718
1981	247585	1001584
1982	247706	1001444
1983	247826	1001300
1984	247947	1001159
1985	248069	1001021
1986	248190	1000879
1987	248310	1000736
1988	248430	1000592
1989	248550	1000445
1990	248670	1000300
1991	248790	1000158
1992	248909	1000007
1993	249027	999858
1994	249155	999744
1995	249314	999755
1996	249445	999657
1997	249572	999539
1998	249691	999390
1999	249810	999243
2000	249932	999107
2001	250054	998968
2002	250183	998859
2003	250312	998751
2004	250433	998610
2005	250556	998480
2006	250684	998365
2007	250816	998271
2008	250944	998157
2009	251074	998052
2010	251216	997997
2011	251359	997943
2012	251491	997847
2013	251616	997721
2014	251743	997604
2015	251864	997462
2016	251984	997318
2017	252105	997178
2018	252227	997043
2019	252349	996904
2020	252470	996765
2021	252589	996617
2022	252711	996480
2023	252832	996340
2024	252954	996202
2025	253079	996079
2026	253208	995971
2027	253360	995950
2028	253491	995848
2029	253614	995719
2030	253734	995574
2031	253854	995428
2032	253975	995288
2033	254095	995145
2034	254213	994994
2035	254335	994857
2036	254457	994719
2037	254577	994577
2038	254697	994430
2039	254817	994286
2040	254939	994149
2041	255066	994033
2042	255198	993937
2043	255350	993917
2044	255487	993840
2045	255609	993702
2046	255728	993555
2047	255847	993409
2048	255968	993268
2049	256089	993127
2050	256210	992985
2051	256332	992850
2052	256451	992704
2053	256571	992559
2054	256692	992417
2055	256813	992279
2056	256932	992133
2057	257060	992017
2058	257195	991931
2059	257348	991916
2060	257479	991814
2061	257600	991675
2062	257721	991534
2063	257842	991392
2064	257964	991259
2065	258084	991114
2066	258203	990967
2067	258320	990813
2068	258441	990672
2069	258563	990534
2070	258683	990393
2071	258806	990258
2072	258930	990130
2073	259056	990010
2074	259215	990016
2075	259359	989962
2076	259490	989861
2077	259609	989716
2078	259727	989564
2079	259849	989427
2080	259969	989283
2081	260092	989151
2082	260212	989008
2083	260333	988865
2084	260453	988724
2085	260573	988581
2086	260695	988444
2087	260814	988296
2088	260936	988160
2089	261063	988044
2090	261202	987972
2091	261351	987940
2092	261482	987835
2093	261603	987695
2094	261723	987551
2095	261842	987405
2096	261962	987264
2097	262083	987123
2098	262201	986970
2099	262321	986828
2100	262439	986676
2101	262560	986538
2102	262679	986389
2103	262798	986242
2104	262919	986103
2105	263040	985964
2106	263176	985883
2107	263323	985837
2108	263455	985742
2109	263582	985622
2110	263700	985473
2111	263821	985334
2112	263941	985188
2113	264062	985051
2114	264183	984910
2115	264304	984771
2116	264423	984624
2117	264541	984474
2118	264661	984330
2119	264781	984188
2120	264902	984047
2121	265022	983905
2122	265154	983807
2123	265307	983785
2124	265441	983696
2125	265566	983569
2126	265688	983433
2127	265808	983293
2128	265930	983155
2129	266053	983022
2130	266175	982887
2131	266293	982736
2132	266412	982593
2133	266534	982454
2134	266654	982311
2135	266774	982170
2136	266894	982026
2137	267011	981874
2138	267139	981759
2139	267296	981753
2140	267429	981657
2141	267556	981539
2142	267676	981397
2143	267795	981252
2144	267918	981117
2145	268038	980976
2146	268162	980849
2147	268281	980702
2148	268402	980561
2149	268522	980421
2150	268643	980279
2151	268764	980142
2152	268884	979999
2153	269003	979852
2154	269140	979771
2155	269292	979743
2156	269427	979656
2157	269551	979528
2158	269671	979385
2159	269790	979240
2160	269910	979098
2161	270032	978960
2162	270157	978836
2163	270279	978699
2164	270397	978553
2165	270521	978423
2166	270644	978292
2167	270765	978153
2168	270889	978024
2169	271009	977880
2170	271144	977794
2171	271300	977782
2172	271438	977702
2173	271561	977570
2174	271678	977417
2175	271797	977271
2176	271919	977135
2177	272039	976995
2178	272158	976847
2179	272277	976700
2180	272399	976565
2181	272520	976428
2182	272639	976282
2183	272760	976143
2184	272881	976003
2185	273002	975866
2186	273135	975768
2187	273289	975747
2188	273425	975663
2189	273552	975544
2190	273669	975394
2191	273791	975258
2192	273911	975116
2193	274031	974973
2194	274154	974839
2195	274275	974702
2196	274395	974559
2197	274515	974417
2198	274637	974282
2199	274758	974144
2200	274878	974002
2201	274997	973854
2202	275124	973738
2203	275281	973727
2204	275414	973629
2205	275542	973515
2206	275662	973375
2207	275782	973232
2208	275902	973091
2209	276021	972945
2210	276146	972819
2211	276267	972680
2212	276387	972540
2213	276506	972395
2214	276627	972256
2215	276748	972117
2216	276872	971987
2217	276992	971844
2218	277127	971756
2219	277282	971738
2220	277413	971635
2221	277538	971509
2222	277659	971372
2223	277778	971227
2224	277898	971082
2225	278018	970940
2226	278137	970796
2227	278256	970651
2228	278376	970509
2229	278498	970374
2230	278619	970234
2231	278737	970086
2232	278857	969944
2233	278977	969801
2234	279112	969712
2235	279267	969692
2236	279402	969601
2237	279528	969481
2238	279650	969347
2239	279771	969207
2240	279892	969070
2241	280013	968932
2242	280135	968797
2243	280257	968660
2244	280378	968522
2245	280496	968373
2246	280617	968237
2247	280738	968097
2248	280860	967961
2249	280980	967823
2250	281111	967716
2251	281271	967712
2252	281408	967631
2253	281536	967516
2254	281656	967374
2255	281777	967236
2256	281899	967102
2257	282021	966965
2258	282144	966836
2259	282264	966691
2260	282384	966551
2261	282505	966414
2262	282627	966277
2263	282747	966136
2264	282868	966000
2265	282990	965865
2266	283126	965776
2267	283272	965725
2268	283415	965662
2269	283540	965536
2270	283661	965397
2271	283782	965259
2272	283903	965122
2273	284023	964981
2274	284145	964845
2275	284264	964702
2276	284386	964564
2277	284506	964422
2278	284626	964282
2279	284747	964144
2280	284867	964002
2281	284987	963861
2282	285119	963760
2283	285287	963783
2284	285434	963732
2285	285564	963624
2286	285683	963480
2287	285805	963345
2288	285926	963207
2289	286046	963065
2290	286165	962921
2291	286287	962786
2292	286408	962646
2293	286527	962503
2294	286648	962362
2295	286767	962219
2296	286888	962083
2297	287008	961941
2298	287145	961856
2299	287302	961839
2300	287433	961735
2301	287558	961610
2302	287680	961474
2303	287799	961328
2304	287917	961183
2305	288039	961049
2306	288158	960902
2307	288276	960753
2308	288395	960611
2309	288516	960472
2310	288638	960338
2311	288757	960194
2312	288877	960052
2313	288995	959904
2314	289132	959818
2315	289282	959778
2316	289416	959682
2317	289543	959565
2318	289663	959423
2319	289783	959281
2320	289903	959142
2321	290023	959002
2322	290147	958871
2323	290267	958733
2324	290389	958598
2325	290509	958457
2326	290630	958319
2327	290749	958174
2328	290869	958033
2329	290989	957893
2330	291134	957833
2331	291285	957793
2332	291416	957690
2333	291545	957577
2334	291665	957437
2335	291782	957287
2336	291903	957148
2337	292025	957013
2338	292145	956874
2339	292264	956728
2340	292386	956593
2341	292508	956460
2342	292630	956324
2343	292750	956186
2344	292870	956043
2345	292988	955896
2346	293119	955791
2347	293277	955773
2348	293412	955682
2349	293537	955558
2350	293658	955419
2351	293776	955274
2352	293894	955127
2353	294016	954991
2354	294137	954854
2355	294257	954714
2356	294377	954574
2357	294498	954435
2358	294619	954296
2359	294739	954157
2360	294860	954019
2361	294983	953887
2362	295112	953776
2363	295259	953723
2364	295396	953637
2365	295526	953529
2366	295647	953390
2367	295766	953246
2368	295888	953111
2369	296005	952961
2370	296123	952814
2371	296244	952678
2372	296365	952539
2373	296485	952401
2374	296603	952253
2375	296722	952111
2376	296842	951969
2377	296961	951825
2378	297090	951715
2379	297242	951675
2380	297381	951596
2381	297508	951479
2382	297628	951336
2383	297747	951193
2384	297869	951058
2385	297987	950912
2386	298109	950778
2387	298226	950629
2388	298348	950495
2389	298467	950351
2390	298588	950213
2391	298707	950068
2392	298827	949929
2393	298947	949787
2394	299070	949657
2395	299212	949587
2396	299356	949523
2397	299490	949426
2398	299610	949287
2399	299729	949144
2400	299848	949000
2401	299967	948856
2402	300088	948720
2403	300208	948578
2404	300329	948441
2405	300450	948304
2406	300571	948167
2407	300692	948029
2408	300811	947888
2409	300933	947752
2410	301063	947643
2411	301191	947529
2412	301339	947475
2413	301478	947397
2414	301604	947275
2415	301725	947139
2416	301845	946999
2417	301967	946864
2418	302088	946728
2419	302210	946593
2420	302330	946453
2421	302452	946317
2422	302576	946190
2423	302695	946047
2424	302812	945899
2425	302931	945755
2426	303057	945635
2427	303203	945576
2428	303346	945508
2429	303477	945399
2430	303597	945260
2431	303717	945121
2432	303841	944992
2433	303961	944852
2434	304082	944716
2435	304203	944579
2436	304321	944431
2437	304442	944294
2438	304562	944155
2439	304682	944017
2440	304804	943882
2441	304923	943740
2442	305053	943630
2443	305200	943573
2444	305335	943481
2445	305465	943371
2446	305586	943235
2447	305707	943097
2448	305829	942962
2449	305948	942821
2450	306068	942682
2451	306190	942547
2452	306311	942411
2453	306430	942266
2454	306550	942127
2455	306670	941988
2456	306789	941845
2457	306910	941709
2458	307037	941590
2459	307171	941493
2460	307316	941430
2461	307449	941330
2462	307571	941197
2463	307693	941063
2464	307814	940924
2465	307931	940777
2466	308051	940636
2467	308171	940498
2468	308292	940359
2469	308414	940226
2470	308535	940090
2471	308656	939952
2472	308776	939815
2473	308898	939682
2474	309027	939568
2475	309165	939483
2476	309308	939413
2477	309440	939310
2478	309560	939171
2479	309681	939033
2480	309800	938892
2481	309922	938757
2482	310045	938627
2483	310167	938494
2484	310290	938364
2485	310411	938226
2486	310534	938096
2487	310656	937962
2488	310776	937823
2489	310898	937690
2490	311028	937580
2491	311156	937464
2492	311306	937415
2493	311438	937311
2494	311560	937179
2495	311681	937042
2496	311802	936907
2497	311923	936768
2498	312043	936629
2499	312166	936499
2500	312286	936360
2501	312407	936222
2502	312527	936084
2503	312650	935952
2504	312769	935810
2505	312886	935663
2506	313005	935519
2507	313151	935458
2508	313295	935390
2509	313422	935271
2510	313545	935143
2511	313665	935003
2512	313784	934861
2513	313903	934719
2514	314026	934586
2515	314146	934447
2516	314267	934312
2517	314385	934167
2518	314505	934028
2519	314628	933897
2520	314749	933761
2521	314871	933628
2522	314990	933484
2523	315125	933391
2524	315278	933350
2525	315408	933239
2526	315537	933125
2527	315655	932981
2528	315774	932840
2529	315895	932704
2530	316016	932567
2531	316138	932433
2532	316257	932292
2533	316376	932148
2534	316498	932014
2535	316617	931873
2536	316738	931736
2537	316859	931600
2538	316978	931461
2539	317124	931396
2540	317274	931345
2541	317407	931244
2542	317533	931122
2543	317653	930985
2544	317774	930847
2545	317893	930706
2546	318016	930576
2547	318137	930440
2548	318259	930306
2549	318377	930161
2550	318496	930020
2551	318616	929879
2552	318734	929736
2553	318856	929603
2554	318976	929464
2555	319111	929368
2556	319268	929337
2557	319401	929236
2558	319527	929115
2559	319648	928977
2560	319770	928844
2561	319890	928705
2562	320013	928575
2563	320133	928436
2564	320253	928298
2565	320373	928158
2566	320494	928023
2567	320614	927883
2568	320730	927735
2569	320851	927598
2570	320972	927462
2571	321113	927384
2572	321260	927323
2573	321397	927234
2574	321518	927095
2575	321637	926954
2576	321758	926818
2577	321879	926681
2578	322000	926548
2579	322123	926417
2580	322244	926280
2581	322364	926141
2582	322486	926008
2583	322604	925865
2584	322726	925731
2585	322845	925591
2586	322964	925448
2587	323102	925360
2588	323251	925306
2589	323388	925215
2590	323515	925097
2591	323636	924961
2592	323758	924827
2593	323878	924690
2594	323998	924550
2595	324120	924417
2596	324241	924281
2597	324360	924140
2598	324481	924004
2599	324600	923864
2600	324721	923726
2601	324841	923587
2602	324962	923452
2603	325093	923346
2604	325257	923332
2605	325390	923231
2606	325518	923113
2607	325638	922974
2608	325755	922828
2609	325875	922688
2610	325997	922556
2611	326119	922423
2612	326240	922288
2613	326362	922153
2614	326483	922018
2615	326604	921884
2616	326724	921745
2617	326847	921613
2618	326968	921479
2619	327104	921387
2620	327263	921357
2621	327396	921253
2622	327519	921125
2623	327639	920985
2624	327760	920850
2625	327878	920707
2626	328000	920573
2627	328122	920441
2628	328242	920301
2629	328362	920164
2630	328483	920028
2631	328604	919893
2632	328725	919756
2633	328844	919614
2634	328965	919479
2635	329103	919393
2636	329257	919349
2637	329392	919252
2638	329514	919118
2639	329636	918986
2640	329755	918845
2641	329877	918712
2642	329999	918578
2643	330120	918443
2644	330240	918304
2645	330362	918173
2646	330479	918025
2647	330599	917887
2648	330729	917778
2649	330851	917644
2650	330969	917500
2651	331101	917396
2652	331245	917324
2653	331381	917229
2654	331509	917114
2655	331630	916978
2656	331751	916843
2657	331868	916696
2658	331987	916556
2659	332109	916423
2660	332229	916284
2661	332350	916149
2662	332470	916009
2663	332591	915873
2664	332710	915733
2665	332829	915592
2666	332952	915463
2667	333080	915346
2668	333240	915318
2669	333377	915228
2670	333501	915100
2671	333621	914962
2672	333744	914831
2673	333864	914693
2674	333984	914555
2675	334103	914414
2676	334223	914278
2677	334344	914140
2678	334463	913999
2679	334582	913860
2680	334701	913718
2681	334823	913585
2682	334944	913452
2683	335072	913335
2684	335220	913271
2685	335359	913187
2686	335490	913078
2687	335612	912945
2688	335729	912799
2689	335848	912657
2690	335969	912522
2691	336090	912388
2692	336211	912253
2693	336332	912116
2694	336453	911982
2695	336573	911845
2696	336694	911710
2697	336815	911574
2698	336933	911431
2699	337058	911307
2700	337208	911249
2701	337346	911161
2702	337472	911038
2703	337591	910898
2704	337711	910760
2705	337833	910627
2706	337955	910496
2707	338073	910351
2708	338194	910215
2709	338315	910080
2710	338439	909955
2711	338560	909820
2712	338679	909678
2713	338800	909542
2714	338916	909395
2715	339046	909283
2716	339198	909230
2717	339331	909128
2718	339463	909023
2719	339587	908896
2720	339706	908756
2721	339827	908620
2722	339946	908481
2723	340066	908343
2724	340185	908201
2725	340304	908061
2726	340422	907919
2727	340542	907779
2728	340662	907642
2729	340785	907513
2730	340908	907382
2731	341042	907281
2732	341190	907219
2733	341328	907130
2734	341458	907019
2735	341580	906887
2736	341699	906744
2737	341818	906606
2738	341940	906474
2739	342060	906336
2740	342183	906206
2741	342301	906062
2742	342417	905915
2743	342540	905785
2744	342661	905650
2745	342780	905510
2746	342901	905375
2747	343029	905257
2748	343181	905205
2749	343314	905102
2750	343441	904982
2751	343559	904841
2752	343681	904706
2753	343803	904574
2754	343919	904427
2755	344042	904298
2756	344161	904156
2757	344277	904010
2758	344397	903872
2759	344517	903735
2760	344641	903606
2761	344762	903472
2762	344883	903338
2763	345011	903220
2764	345141	903110
2765	345290	903047
2766	345420	902937
2767	345543	902807
2768	345663	902668
2769	345780	902523
2770	345901	902389
2771	346021	902251
2772	346140	902111
2773	346258	901968
2774	346378	901832
2775	346497	901692
2776	346617	901554
2777	346736	901414
2778	346855	901275
2779	346975	901138
2780	347125	901078
2781	347266	900996
2782	347395	900880
2783	347517	900748
2784	347637	900611
2785	347754	900467
2786	347877	900336
2787	347999	900204
2788	348116	900059
2789	348236	899922
2790	348353	899776
2791	348473	899641
2792	348594	899505
2793	348714	899368
2794	348832	899225
2795	348952	899089
2796	349083	898980
2797	349237	898931
2798	349371	898830
2799	349498	898710
2800	349614	898563
2801	349735	898427
2802	349854	898288
2803	349974	898150
2804	350095	898017
2805	350216	897881
2806	350336	897746
2807	350456	897608
2808	350577	897474
2809	350697	897337
2810	350820	897206
2811	350941	897072
2812	351073	896966
2813	351220	896897
2814	351351	896789
2815	351481	896676
2816	351601	896539
2817	351720	896399
2818	351840	896264
2819	351962	896130
2820	352081	895992
2821	352203	895858
2822	352323	895724
2823	352445	895591
2824	352566	895456
2825	352686	895320
2826	352808	895188
2827	352929	895053
2828	353065	894957
2829	353219	894906
2830	353348	894790
2831	353472	894665
2832	353594	894533
2833	353715	894397
2834	353836	894262
2835	353957	894128
2836	354080	893999
2837	354200	893863
2838	354321	893728
2839	354438	893585
2840	354559	893448
2841	354678	893310
2842	354800	893179
2843	354917	893034
2844	355048	892926
2845	355189	892840
2846	355327	892748
2847	355458	892639
2848	355583	892515
2849	355704	892380
2850	355822	892240
2851	355943	892105
2852	356063	891968
2853	356184	891835
2854	356305	891699
2855	356425	891563
2856	356546	891429
2857	356668	891296
2858	356789	891161
2859	356907	891021
2860	357031	890894
2861	357185	890841
2862	357325	890756
2863	357455	890643
2864	357573	890500
2865	357692	890361
2866	357814	890230
2867	357934	890094
2868	358053	889955
2869	358170	889809
2870	358292	889677
2871	358414	889547
2872	358534	889411
2873	358655	889274
2874	358775	889138
2875	358892	888996
2876	359027	888895
2877	359179	888838
2878	359312	888734
2879	359441	888618
2880	359561	888482
2881	359682	888347
2882	359800	888205
2883	359920	888069
2884	360040	887934
2885	360161	887799
2886	360278	887654
2887	360399	887520
2888	360520	887385
2889	360637	887243
2890	360758	887110
2891	360878	886972
2892	361012	886870
2893	361166	886816
2894	361302	886719
2895	361431	886605
2896	361552	886470
2897	361673	886335
2898	361793	886200
2899	361914	886067
2900	362038	885939
2901	362157	885801
2902	362279	885669
2903	362399	885531
2904	362518	885393
2905	362639	885259
2906	362759	885122
2907	362878	884984
2908	363007	884870
2909	363160	884814
2910	363299	884722
2911	363426	884603
2912	363544	884462
2913	363661	884318
2914	363778	884175
2915	363897	884035
2916	364017	883900
2917	364138	883765
2918	364259	883633
2919	364381	883500
2920	364498	883356
2921	364614	883211
2922	364734	883074
2923	364854	882938
2924	364974	882801
2925	365123	882734
2926	365269	882661
2927	365406	882567
2928	365527	882431
2929	365648	882297
2930	365768	882162
2931	365889	882027
2932	366009	881892
2933	366131	881759
2934	366251	881623
2935	366372	881489
2936	366494	881358
2937	366614	881222
2938	366732	881082
2939	366851	880943
2940	366974	880813
2941	367114	880725
2942	367261	880652
2943	367395	880552
2944	367523	880433
2945	367643	880298
2946	367764	880164
2947	367884	880028
2948	368002	879886
2949	368122	879749
2950	368241	879611
2951	368359	879470
2952	368476	879327
2953	368597	879194
2954	368718	879059
2955	368838	878923
2956	368959	878789
2957	369100	878704
2958	369249	878635
2959	369381	878527
2960	369504	878400
2961	369625	878265
2962	369746	878133
2963	369868	878000
2964	369988	877864
2965	370107	877725
2966	370223	877581
2967	370344	877446
2968	370462	877306
2969	370584	877174
2970	370705	877040
2971	370826	876906
2972	370947	876773
2973	371091	876695
2974	371242	876630
2975	371374	876522
2976	371494	876387
2977	371615	876252
2978	371736	876120
2979	371855	875981
2980	371978	875852
2981	372100	875720
2982	372223	875593
2983	372344	875458
2984	372464	875321
2985	372585	875189
2986	372705	875053
2987	372827	874922
2988	372947	874786
2989	373090	874704
2990	373240	874639
2991	373370	874526
2992	373496	874403
